stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,47.770,1.765,0.000,57,0,9,2907352699.740,291993978.477
refined,156.969,1.765,0.000,57,0,9,2907352699.740,95536915.852
