stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.159,-5.432,-4.408,-0.459,1.810,-1.979,-1.903,1.090,0.259,1016250183.157,0.397
norefined,2,-1.696,-5.564,-4.493,-0.434,1.771,-1.970,-1.861,1.023,0.209,617976512.738,0.305
norefined,3,-1.215,-5.675,-4.532,-0.423,1.776,-1.971,-1.832,0.965,0.180,417452328.545,0.214
norefined,4,-1.593,-5.750,-4.362,-0.328,1.709,-1.964,-1.832,0.768,0.037,477941957.080,0.277
norefined,5,-1.112,-5.865,-4.388,-0.311,1.717,-1.955,-1.799,0.715,0.015,365098215.820,0.190
norefined,6,-1.542,-5.908,-4.237,-0.248,1.667,-1.934,-1.794,0.565,-0.089,403373461.840,0.261
norefined,7,-1.060,-6.019,-4.265,-0.226,1.685,-1.914,-1.750,0.528,-0.095,323725246.351,0.176
norefined,8,-1.505,-6.053,-4.121,-0.173,1.647,-1.884,-1.736,0.396,-0.181,353694804.224,0.249
norefined,9,-1.023,-6.156,-4.154,-0.151,1.674,-1.856,-1.680,0.377,-0.170,291993978.477,0.166
norefined,10,-1.478,-6.181,-4.017,-0.104,1.647,-1.822,-1.658,0.260,-0.243,318012228.314,0.239
refined,11,-1.023,-6.156,-4.154,-0.151,1.674,-1.856,-1.680,0.377,-0.170,291993978.477,0.166
refined,12,-1.027,-5.818,-3.027,-0.056,0.218,-0.201,0.774,-1.342,0.623,135229197.585,0.177
refined,13,-0.835,-4.806,-2.701,0.192,0.748,-0.453,-0.506,-0.519,0.155,104820725.709,0.174
refined,14,-1.156,-6.656,-3.615,0.038,0.595,-0.412,-0.192,-0.835,0.326,95809188.498,0.174
refined,15,-1.182,-6.830,-3.726,-0.020,0.624,-0.443,-0.162,-0.926,0.346,95579391.039,0.173
refined,16,-1.202,-6.934,-3.796,-0.029,0.665,-0.479,-0.158,-0.951,0.348,95545854.998,0.173
refined,17,-1.210,-6.973,-3.823,-0.036,0.683,-0.494,-0.154,-0.966,0.351,95538775.455,0.173
refined,18,-1.213,-6.992,-3.836,-0.039,0.692,-0.501,-0.153,-0.973,0.353,95537287.498,0.174
refined,19,-1.215,-7.000,-3.841,-0.040,0.696,-0.504,-0.153,-0.976,0.353,95536979.198,0.174
refined,20,-1.216,-7.004,-3.844,-0.041,0.698,-0.506,-0.152,-0.977,0.354,95536915.852,0.174
