attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.952,"[-1.256, -0.648]",0.304,-6.252,0.000,21,0.150,79574763.699,0.088,-1.000,0.048,0,0,fn
c,-5.642,"[-7.203, -4.082]",1.560,-7.218,0.000,21,0.150,79574763.699,0.088,-6.000,0.358,0,0,fn
s,-2.654,"[-3.518, -1.79]",0.864,-6.129,0.000,21,0.150,79574763.699,0.088,-3.000,0.346,0,0,fn
k0,-0.794,"[-1.301, -0.286]",0.507,-3.122,0.003,21,0.150,79574763.699,0.088,0.000,-0.794,0,1,fp
k1,0.178,"[-0.241, 0.596]",0.419,0.847,0.400,21,0.150,79574763.699,0.088,0.000,0.178,0,0,fp
k2,-0.220,"[-0.533, 0.092]",0.312,-1.406,0.164,21,0.150,79574763.699,0.088,0.000,-0.220,0,0,fp
k3,0.480,"[0.009, 0.951]",0.471,2.034,0.046,21,0.150,79574763.699,0.088,0.000,0.480,0,1,fp
k4,-0.086,"[-0.444, 0.271]",0.358,-0.482,0.632,21,0.150,79574763.699,0.088,0.000,-0.086,0,0,fp
k5,0.367,"[-0.092, 0.826]",0.459,1.597,0.115,21,0.150,79574763.699,0.088,0.000,0.367,0,0,fp
vot,0.169,,,,,21,0.150,79574763.699,0.088,0.167,0.002,0,0,fn
tt,-0.972,"[-1.357, -0.587]",0.385,-5.039,0.000,21,0.200,137495679.567,0.116,-1.000,0.028,0,0,fn
c,-6.192,"[-8.383, -4.001]",2.191,-5.640,0.000,21,0.200,137495679.567,0.116,-6.000,-0.192,0,0,fn
s,-2.983,"[-4.228, -1.738]",1.245,-4.782,0.000,21,0.200,137495679.567,0.116,-3.000,0.017,0,0,fn
k0,0.042,"[-0.668, 0.751]",0.710,0.117,0.907,21,0.200,137495679.567,0.116,0.000,0.042,0,0,fp
k1,0.233,"[-0.356, 0.822]",0.589,0.789,0.433,21,0.200,137495679.567,0.116,0.000,0.233,0,0,fp
k2,-0.175,"[-0.632, 0.282]",0.457,-0.765,0.447,21,0.200,137495679.567,0.116,0.000,-0.175,0,0,fp
k3,0.043,"[-0.623, 0.71]",0.666,0.130,0.897,21,0.200,137495679.567,0.116,0.000,0.043,0,0,fp
k4,0.035,"[-0.455, 0.525]",0.490,0.142,0.888,21,0.200,137495679.567,0.116,0.000,0.035,0,0,fp
k5,-0.039,"[-0.622, 0.543]",0.583,-0.134,0.894,21,0.200,137495679.567,0.116,0.000,-0.039,0,0,fp
vot,0.157,,,,,21,0.200,137495679.567,0.116,0.167,-0.010,0,0,fn
tt,-0.837,"[-1.129, -0.545]",0.292,-5.722,0.000,21,0.250,116269183.457,0.107,-1.000,0.163,0,0,fn
c,-5.448,"[-7.158, -3.737]",1.710,-6.357,0.000,21,0.250,116269183.457,0.107,-6.000,0.552,0,0,fn
s,-2.555,"[-3.467, -1.643]",0.912,-5.590,0.000,21,0.250,116269183.457,0.107,-3.000,0.445,0,0,fn
k0,-0.043,"[-0.611, 0.525]",0.568,-0.151,0.880,21,0.250,116269183.457,0.107,0.000,-0.043,0,0,fp
k1,0.216,"[-0.279, 0.711]",0.495,0.870,0.388,21,0.250,116269183.457,0.107,0.000,0.216,0,0,fp
k2,-0.320,"[-0.697, 0.058]",0.377,-1.692,0.095,21,0.250,116269183.457,0.107,0.000,-0.320,0,1,fp
k3,-0.299,"[-0.881, 0.284]",0.583,-1.024,0.310,21,0.250,116269183.457,0.107,0.000,-0.299,0,0,fp
k4,0.197,"[-0.241, 0.635]",0.438,0.898,0.372,21,0.250,116269183.457,0.107,0.000,0.197,0,0,fp
k5,0.244,"[-0.246, 0.734]",0.490,0.994,0.324,21,0.250,116269183.457,0.107,0.000,0.244,0,0,fp
vot,0.154,,,,,21,0.250,116269183.457,0.107,0.167,-0.013,0,0,fn
