stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,118.307,2.023,0.000,76,0,9,2834139565.127,167779539.095
refined,174.019,2.023,0.000,76,0,9,2834139565.127,116269183.457
