stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.570,-7.636,-2.497,-1.917,1.683,1.980,-1.416,1.004,-1.940,784511949.644,1584,0,0,0.075
norefined,2,-0.874,-7.706,-2.612,-1.711,1.387,1.957,-1.438,0.945,-1.867,668619112.950,1584,0,0,0.113
norefined,3,-0.661,-7.787,-2.836,-1.474,1.150,1.930,-1.383,0.817,-1.742,581972605.879,1584,0,0,0.085
norefined,4,-1.031,-7.813,-2.965,-1.292,0.942,1.895,-1.369,0.783,-1.612,536714888.331,1584,0,0,0.132
norefined,5,-0.662,-7.847,-3.199,-1.158,0.862,1.827,-1.303,0.689,-1.485,525482118.552,1584,0,0,0.084
norefined,6,-1.151,-7.813,-3.229,-1.138,0.815,1.791,-1.308,0.720,-1.423,502801091.911,1584,0,0,0.147
norefined,7,-0.710,-7.853,-3.394,-1.062,0.772,1.733,-1.253,0.666,-1.329,499083698.691,1584,0,0,0.090
norefined,8,-1.203,-7.810,-3.409,-1.054,0.748,1.702,-1.253,0.694,-1.279,479477655.505,1584,0,0,0.154
norefined,9,-0.748,-7.852,-3.552,-0.988,0.713,1.645,-1.198,0.652,-1.193,479923981.608,1584,0,0,0.095
norefined,10,-1.242,-7.803,-3.557,-0.986,0.701,1.618,-1.195,0.675,-1.154,461791886.181,1584,0,0,0.159
refined,11,-1.242,-7.803,-3.557,-0.986,0.701,1.618,-1.195,0.675,-1.154,461791886.181,1584,0,0,0.159
refined,12,-0.906,-5.614,-3.281,0.271,0.513,-0.248,-0.123,0.222,0.061,375634164.324,1584,0,0,0.161
refined,13,-0.930,-5.707,-3.360,-0.267,0.156,0.353,-0.291,0.240,-0.374,326347622.259,1584,0,0,0.163
refined,14,-0.846,-5.242,-3.043,-0.218,0.100,0.361,-0.382,0.272,-0.372,325838778.522,1584,0,0,0.161
refined,15,-0.879,-5.426,-3.190,-0.290,0.074,0.390,-0.336,0.243,-0.367,325664415.130,1584,0,0,0.162
refined,16,-0.854,-5.277,-3.087,-0.254,0.078,0.373,-0.360,0.254,-0.364,325623233.974,1584,0,0,0.162
refined,17,-0.867,-5.353,-3.144,-0.280,0.070,0.384,-0.343,0.244,-0.363,325603260.881,1584,0,0,0.162
refined,18,-0.858,-5.301,-3.107,-0.266,0.073,0.378,-0.353,0.249,-0.363,325596924.918,1584,0,0,0.162
refined,19,-0.863,-5.330,-3.129,-0.275,0.070,0.382,-0.347,0.245,-0.363,325594285.388,1584,0,0,0.162
refined,20,-0.860,-5.311,-3.115,-0.269,0.072,0.379,-0.350,0.247,-0.363,325593352.718,1584,0,0,0.162
