stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.376,"[-2.175, -0.577]",0.799,-2.872,0.005
norefined,c,-7.905,"[-12.707, -3.103]",4.802,-2.746,0.008
norefined,s,-3.389,"[-5.564, -1.215]",2.174,-2.600,0.011
norefined,k0,-0.882,"[-2.088, 0.323]",1.205,-1.221,0.227
norefined,k1,0.615,"[-0.494, 1.725]",1.109,0.925,0.358
norefined,k2,1.650,"[0.224, 3.077]",1.427,1.929,0.058
norefined,k3,-1.101,"[-2.128, -0.075]",1.026,-1.790,0.078
norefined,k4,0.561,"[-0.422, 1.544]",0.983,0.951,0.345
norefined,k5,-0.863,"[-1.908, 0.181]",1.044,-1.378,0.173
refined,tt,-1.199,"[-1.682, -0.716]",0.483,-4.139,0.000
refined,c,-7.004,"[-9.954, -4.055]",2.949,-3.961,0.000
refined,s,-3.516,"[-5.007, -2.024]",1.492,-3.931,0.000
refined,k0,-0.074,"[-0.705, 0.558]",0.632,-0.195,0.846
refined,k1,0.221,"[-0.557, 1.0]",0.779,0.474,0.637
refined,k2,0.368,"[-0.255, 0.99]",0.623,0.985,0.328
refined,k3,0.027,"[-0.564, 0.617]",0.590,0.075,0.940
refined,k4,-0.107,"[-0.689, 0.475]",0.582,-0.307,0.760
refined,k5,0.478,"[-0.2, 1.157]",0.679,1.175,0.244
