stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,175.882,2.023,0.000,76,0,9,3400499579.474,138086176.024
refined,331.775,2.023,0.000,76,0,9,3400499579.474,74626792.729
