stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,191.398,2.023,0.000,76,0,9,3322042747.575,124373814.899
refined,298.774,2.023,0.000,76,0,9,3322042747.575,80761791.082
