attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.344,"[-1.878, -0.81]",0.534,-4.195,0.000,4.214,ngd,75,205442305.009,0.145,-1.000,-0.344,0,0,fn
c,-6.967,"[-9.507, -4.427]",2.540,-4.569,0.000,4.214,ngd,75,205442305.009,0.145,-6.000,-0.967,0,0,fn
s,-3.018,"[-4.094, -1.943]",1.076,-4.674,0.000,4.214,ngd,75,205442305.009,0.145,-3.000,-0.018,0,0,fn
vot,0.193,,,,,4.214,ngd,75,205442305.009,0.145,0.167,0.026,0,0,fn
tt,-0.907,"[-1.193, -0.621]",0.286,-5.281,0.000,4.472,lm,75,138913401.601,0.119,-1.000,0.093,0,0,fn
c,-5.446,"[-6.942, -3.95]",1.496,-6.065,0.000,4.472,lm,75,138913401.601,0.119,-6.000,0.554,0,0,fn
s,-2.973,"[-3.739, -2.206]",0.767,-6.459,0.000,4.472,lm,75,138913401.601,0.119,-3.000,0.027,0,0,fn
vot,0.167,,,,,4.472,lm,75,138913401.601,0.119,0.167,-0.000,0,0,fn
tt,-0.907,"[-1.193, -0.621]",0.286,-5.281,0.000,8.751,ngd+lm,75,138913401.595,0.119,-1.000,0.093,0,0,fn
c,-5.446,"[-6.942, -3.95]",1.496,-6.065,0.000,8.751,ngd+lm,75,138913401.595,0.119,-6.000,0.554,0,0,fn
s,-2.973,"[-3.739, -2.206]",0.767,-6.459,0.000,8.751,ngd+lm,75,138913401.595,0.119,-3.000,0.027,0,0,fn
vot,0.167,,,,,8.751,ngd+lm,75,138913401.595,0.119,0.167,-0.000,0,0,fn
