stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,31.441,2.023,0.000,0,9,2867307628.633,548937924.824,76
refined,218.606,2.023,0.000,0,9,2867307628.633,94427946.630,76
