stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.494,-7.084,-1.459,-1.620,-1.975,-1.382,1.092,0.153,1.982,804742709.853,1584,0,0,0.070
norefined,2,-0.976,-7.076,-1.514,-1.588,-1.905,-1.344,1.097,0.230,1.943,858031744.511,1584,0,0,0.138
norefined,3,-0.521,-7.137,-1.671,-1.551,-1.867,-1.250,1.058,0.267,1.952,724838199.744,1584,0,0,0.073
norefined,4,-1.008,-7.122,-1.708,-1.521,-1.802,-1.222,1.066,0.331,1.916,749539039.704,1584,0,0,0.141
norefined,5,-0.547,-7.182,-1.857,-1.487,-1.766,-1.136,1.028,0.359,1.921,660111332.300,1584,0,0,0.076
norefined,6,-1.036,-7.164,-1.883,-1.457,-1.701,-1.115,1.035,0.414,1.885,665996884.205,1584,0,0,0.145
norefined,7,-0.570,-7.224,-2.025,-1.426,-1.669,-1.039,0.998,0.431,1.886,608179526.782,1584,0,0,0.079
norefined,8,-1.061,-7.205,-2.041,-1.397,-1.603,-1.024,1.003,0.477,1.846,601320111.133,1584,0,0,0.147
norefined,9,-0.591,-7.263,-2.176,-1.367,-1.574,-0.954,0.966,0.485,1.844,565307332.465,1584,0,0,0.081
norefined,10,-1.082,-7.245,-2.186,-1.338,-1.508,-0.943,0.970,0.524,1.800,548937924.825,1584,0,0,0.149
refined,11,-1.082,-7.245,-2.186,-1.338,-1.508,-0.943,0.970,0.524,1.800,548937924.825,1584,0,0,0.149
refined,12,-0.428,-2.106,-2.253,1.493,0.206,1.121,-0.536,0.129,-2.980,1085387128.103,1584,0,0,0.203
refined,13,-0.508,-2.782,-1.530,-0.187,-0.755,-0.805,0.058,0.252,1.202,500640467.950,1584,0,0,0.183
refined,14,-0.544,-3.484,-1.916,0.211,-0.272,0.079,0.271,0.215,-0.297,131947917.251,1584,0,0,0.156
refined,15,-0.797,-5.056,-2.614,0.218,-0.413,0.067,0.237,0.350,-0.229,101133271.554,1584,0,0,0.158
refined,16,-1.002,-6.245,-3.158,0.303,-0.391,0.060,0.203,0.502,-0.232,95638286.051,1584,0,0,0.161
refined,17,-1.120,-6.897,-3.489,0.382,-0.380,0.050,0.214,0.614,-0.209,94615784.975,1584,0,0,0.162
refined,18,-1.166,-7.151,-3.623,0.417,-0.380,0.042,0.228,0.672,-0.181,94454259.727,1584,0,0,0.163
refined,19,-1.181,-7.236,-3.667,0.428,-0.382,0.036,0.235,0.695,-0.166,94431209.490,1584,0,0,0.163
refined,20,-1.186,-7.265,-3.682,0.432,-0.383,0.033,0.238,0.705,-0.160,94427946.630,1584,0,0,0.163
