stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.172,"[-2.041, -0.303]",0.869,-2.692,0.009
norefined,c,-7.262,"[-13.211, -1.313]",5.949,-2.437,0.017
norefined,s,-4.083,"[-6.837, -1.329]",2.754,-2.959,0.004
norefined,k0,0.978,"[-0.368, 2.324]",1.346,1.450,0.152
norefined,k1,-0.305,"[-1.266, 0.656]",0.961,-0.633,0.529
norefined,k2,0.967,"[-0.105, 2.038]",1.072,1.801,0.076
norefined,k3,-0.374,"[-1.334, 0.587]",0.960,-0.776,0.440
norefined,k4,1.077,"[-0.295, 2.45]",1.373,1.566,0.122
norefined,k5,0.383,"[-0.288, 1.054]",0.671,1.140,0.259
refined,tt,-0.913,"[-1.294, -0.533]",0.381,-4.788,0.000
refined,c,-5.751,"[-8.434, -3.068]",2.683,-4.278,0.000
refined,s,-2.879,"[-4.018, -1.741]",1.139,-5.047,0.000
refined,k0,-0.424,"[-1.011, 0.164]",0.587,-1.440,0.155
refined,k1,0.086,"[-0.441, 0.614]",0.527,0.327,0.744
refined,k2,-0.001,"[-0.414, 0.412]",0.413,-0.004,0.997
refined,k3,0.323,"[-0.128, 0.773]",0.450,1.430,0.157
refined,k4,0.036,"[-0.512, 0.585]",0.549,0.133,0.895
refined,k5,0.265,"[-0.134, 0.663]",0.399,1.324,0.190
