stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.186,"[-2.565, 0.192]",1.379,-1.718,0.090
norefined,c,-7.120,"[-15.974, 1.734]",8.854,-1.605,0.113
norefined,s,-4.071,"[-8.527, 0.386]",4.456,-1.823,0.073
norefined,k0,1.515,"[-1.096, 4.127]",2.611,1.158,0.251
norefined,k1,-0.489,"[-2.255, 1.277]",1.766,-0.553,0.582
norefined,k2,0.860,"[-1.036, 2.755]",1.895,0.905,0.368
norefined,k3,-0.200,"[-1.783, 1.383]",1.583,-0.252,0.802
norefined,k4,1.067,"[-1.337, 3.47]",2.403,0.886,0.379
norefined,k5,0.404,"[-0.72, 1.529]",1.125,0.718,0.475
refined,tt,-0.180,"[-0.233, -0.128]",0.053,-6.819,0.000
refined,c,-0.823,"[-1.189, -0.457]",0.366,-4.491,0.000
refined,s,-0.698,"[-0.907, -0.489]",0.209,-6.672,0.000
refined,k0,0.426,"[0.081, 0.772]",0.346,2.461,0.016
refined,k1,-0.023,"[-0.333, 0.288]",0.311,-0.145,0.885
refined,k2,0.190,"[-0.131, 0.511]",0.321,1.184,0.241
refined,k3,0.049,"[-0.222, 0.32]",0.271,0.360,0.720
refined,k4,0.150,"[-0.202, 0.503]",0.352,0.852,0.397
refined,k5,0.087,"[-0.208, 0.382]",0.295,0.588,0.558
