stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,5.762,2.347,0.006,19,0,9,393212844.888,63567818.204
refined,5.762,2.347,0.006,19,0,9,393212844.888,63567818.204
