stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.711,1.765,0.000,57,0,9,2291255522.131,147151219.971
refined,211.184,1.765,0.000,57,0,9,2291255522.131,56439126.749
