stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,26.107,1.727,0.000,0,9,3547762491.067,787180273.114,76
refined,44.000,1.727,0.000,0,9,3547762491.067,513395997.897,76
