stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.673,"[-1.164, -0.183]",0.491,-2.289,0.025
norefined,c,-7.057,"[-12.098, -2.015]",5.041,-2.335,0.023
norefined,s,-2.977,"[-4.96, -0.994]",1.983,-2.504,0.015
norefined,k0,-0.394,"[-1.367, 0.578]",0.973,-0.676,0.501
norefined,k1,0.348,"[-0.435, 1.132]",0.783,0.741,0.461
norefined,k2,-1.433,"[-2.335, -0.532]",0.901,-2.653,0.010
norefined,k3,0.944,"[-0.337, 2.225]",1.281,1.229,0.223
norefined,k4,0.721,"[-0.241, 1.684]",0.963,1.250,0.216
norefined,k5,0.222,"[-0.558, 1.002]",0.780,0.475,0.637
refined,tt,-0.763,"[-1.037, -0.488]",0.274,-4.639,0.000
refined,c,-4.557,"[-6.369, -2.745]",1.812,-4.195,0.000
refined,s,-2.220,"[-2.982, -1.457]",0.762,-4.857,0.000
refined,k0,0.078,"[-0.409, 0.565]",0.487,0.267,0.790
refined,k1,-0.149,"[-0.7, 0.401]",0.550,-0.453,0.652
refined,k2,0.185,"[-0.22, 0.589]",0.404,0.762,0.449
refined,k3,-0.262,"[-0.829, 0.305]",0.567,-0.771,0.444
refined,k4,0.093,"[-0.432, 0.617]",0.524,0.295,0.769
refined,k5,-0.351,"[-0.899, 0.197]",0.548,-1.068,0.289
