stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,14.135,2.023,0.000,76,0,9,2374992057.632,819332233.762
refined,14.135,2.023,0.000,76,0,9,2374992057.632,819332233.762
