stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.183,"[-2.363, -0.003]",1.180,-1.817,0.099
norefined,c,-8.275,"[-17.712, 1.162]",9.437,-1.589,0.143
norefined,s,-4.194,"[-8.822, 0.433]",4.627,-1.643,0.131
norefined,k0,-1.731,"[-4.509, 1.047]",2.778,-1.130,0.285
norefined,k1,-0.638,"[-3.109, 1.833]",2.471,-0.468,0.650
norefined,k2,0.775,"[-1.643, 3.194]",2.419,0.581,0.574
norefined,k3,0.731,"[-2.913, 4.375]",3.644,0.364,0.724
norefined,k4,1.029,"[-1.105, 3.162]",2.133,0.874,0.403
norefined,k5,-1.518,"[-4.419, 1.384]",2.901,-0.948,0.365
refined,tt,-1.060,"[-1.631, -0.489]",0.571,-3.364,0.007
refined,c,-7.391,"[-11.874, -2.908]",4.483,-2.988,0.014
refined,s,-3.322,"[-5.47, -1.174]",2.148,-2.803,0.019
refined,k0,0.612,"[-0.514, 1.737]",1.126,0.984,0.348
refined,k1,0.385,"[-0.824, 1.594]",1.209,0.577,0.577
refined,k2,-0.886,"[-2.056, 0.284]",1.170,-1.373,0.200
refined,k3,-0.445,"[-1.539, 0.65]",1.094,-0.736,0.479
refined,k4,0.059,"[-0.892, 1.011]",0.951,0.113,0.912
refined,k5,0.312,"[-0.776, 1.4]",1.088,0.520,0.614
