stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.201,2.347,0.000,0,9,696686969.873,27341445.258,19
refined,68.962,2.347,0.000,0,9,696686969.873,11046921.499,19
