stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.818,"[-3.314, -0.323]",1.495,-2.066,0.048
norefined,c,-8.016,"[-14.229, -1.803]",6.213,-2.192,0.037
norefined,s,-4.513,"[-8.452, -0.574]",3.939,-1.947,0.061
norefined,k0,-1.497,"[-2.957, -0.037]",1.460,-1.742,0.092
norefined,k1,-0.415,"[-1.697, 0.866]",1.281,-0.551,0.586
norefined,k2,1.209,"[-1.315, 3.732]",2.524,0.814,0.423
norefined,k3,0.431,"[-1.211, 2.074]",1.642,0.446,0.659
norefined,k4,1.086,"[-0.386, 2.558]",1.472,1.253,0.220
norefined,k5,-1.103,"[-3.27, 1.065]",2.167,-0.864,0.394
refined,tt,-1.818,"[-3.314, -0.323]",1.495,-2.066,0.048
refined,c,-8.016,"[-14.229, -1.803]",6.213,-2.192,0.037
refined,s,-4.513,"[-8.452, -0.574]",3.939,-1.947,0.061
refined,k0,-1.497,"[-2.957, -0.037]",1.460,-1.742,0.092
refined,k1,-0.415,"[-1.697, 0.866]",1.281,-0.551,0.586
refined,k2,1.209,"[-1.315, 3.732]",2.524,0.814,0.423
refined,k3,0.431,"[-1.211, 2.074]",1.642,0.446,0.659
refined,k4,1.086,"[-0.386, 2.558]",1.472,1.253,0.220
refined,k5,-1.103,"[-3.27, 1.065]",2.167,-0.864,0.394
