stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.153,-7.474,-4.914,-0.496,-1.413,0.517,-1.022,1.841,-1.626,1315096684.302,-0.020
norefined,2,-0.333,-7.477,-4.898,-0.543,-1.467,0.456,-1.010,1.798,-1.675,728774889.911,0.045
norefined,3,-0.815,-7.477,-4.844,-0.593,-1.531,0.398,-0.991,1.746,-1.722,441815636.500,0.109
norefined,4,-1.283,-7.482,-4.801,-0.655,-1.538,0.405,-0.865,1.660,-1.678,313167698.923,0.171
norefined,5,-1.689,-7.515,-4.693,-0.730,-1.520,0.478,-0.665,1.537,-1.602,240376826.105,0.225
norefined,6,-1.613,-7.630,-4.621,-0.836,-1.404,0.740,-0.495,1.343,-1.345,194932891.938,0.211
norefined,7,-1.554,-7.752,-4.497,-0.905,-1.272,0.989,-0.341,1.131,-1.092,162816367.331,0.200
norefined,8,-1.180,-7.873,-4.453,-0.855,-1.128,1.088,-0.285,0.945,-0.945,186764275.927,0.150
norefined,9,-1.651,-7.839,-4.398,-0.832,-1.105,1.120,-0.186,0.863,-0.876,175476601.962,0.211
norefined,10,-1.171,-7.894,-4.472,-0.789,-1.072,1.089,-0.261,0.843,-0.912,182538471.250,0.148
refined,11,-1.554,-7.752,-4.497,-0.905,-1.272,0.989,-0.341,1.131,-1.092,162816367.331,0.200
refined,12,-0.203,-2.613,-0.715,1.026,0.852,-0.849,0.491,-0.971,0.782,1636251152.068,0.078
refined,13,-0.265,-1.480,-0.876,-0.011,-0.139,0.001,0.028,0.131,-0.221,214697216.373,0.179
refined,14,-0.427,-2.555,-1.359,-0.034,-0.185,-0.100,0.090,-0.001,-0.120,109246773.816,0.167
refined,15,-0.669,-3.908,-2.015,-0.050,-0.111,-0.094,0.049,-0.082,-0.106,87745060.853,0.171
refined,16,-0.810,-4.733,-2.381,-0.059,0.002,-0.021,0.067,-0.038,-0.167,84775729.241,0.171
refined,17,-0.836,-4.903,-2.446,-0.054,0.022,-0.007,0.092,0.002,-0.192,84616525.557,0.170
refined,18,-0.842,-4.938,-2.461,-0.052,0.027,-0.007,0.095,0.007,-0.195,84612807.980,0.170
refined,19,-0.842,-4.941,-2.463,-0.052,0.027,-0.007,0.096,0.008,-0.196,84612724.927,0.170
refined,20,-0.842,-4.942,-2.463,-0.052,0.027,-0.007,0.096,0.008,-0.196,84612723.033,0.170
