stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,40.258,1.727,0.000,76,0,9,2959515987.453,461859111.023
refined,61.901,1.727,0.000,76,0,9,2959515987.453,317712046.231
