stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,112.213,2.023,0.000,0,9,3427306703.298,213229149.576,76
refined,158.916,2.023,0.000,0,9,3427306703.298,153368025.652,76
