stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.487,"[-3.455, 0.481]",1.968,-1.508,0.136
norefined,c,-7.702,"[-18.584, 3.18]",10.882,-1.413,0.162
norefined,s,-4.307,"[-9.444, 0.83]",5.137,-1.673,0.099
norefined,k0,-0.591,"[-1.972, 0.79]",1.381,-0.855,0.396
norefined,k1,-0.015,"[-2.004, 1.975]",1.989,-0.015,0.988
norefined,k2,-0.656,"[-3.174, 1.863]",2.518,-0.520,0.605
norefined,k3,0.154,"[-2.468, 2.775]",2.621,0.117,0.907
norefined,k4,-1.218,"[-3.447, 1.011]",2.229,-1.091,0.279
norefined,k5,0.893,"[-1.495, 3.281]",2.388,0.746,0.458
refined,tt,-6.904,"[-31.545, 17.737]",24.641,-0.559,0.578
refined,c,-46.185,"[-210.06, 117.691]",163.875,-0.563,0.576
refined,s,-23.624,"[-98.332, 51.084]",74.708,-0.631,0.530
refined,k0,-2.074,"[-6.833, 2.686]",4.759,-0.870,0.388
refined,k1,0.970,"[-4.975, 6.915]",5.945,0.326,0.746
refined,k2,-5.129,"[-35.131, 24.872]",30.001,-0.341,0.734
refined,k3,6.463,"[-23.955, 36.88]",30.418,0.424,0.673
refined,k4,2.198,"[-6.451, 10.846]",8.648,0.507,0.614
refined,k5,-2.590,"[-15.0, 9.82]",12.410,-0.417,0.678
