attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-6.904,"[-31.545, 17.737]",24.641,-0.559,0.578,42,0.800,833636926.318,0.238,-1.000,-5.904,1,0,fn
c,-46.185,"[-210.06, 117.691]",163.875,-0.563,0.576,42,0.800,833636926.318,0.238,-6.000,-40.185,1,0,fn
s,-23.624,"[-98.332, 51.084]",74.708,-0.631,0.530,42,0.800,833636926.318,0.238,-3.000,-20.624,1,0,fn
k0,-2.074,"[-6.833, 2.686]",4.759,-0.870,0.388,42,0.800,833636926.318,0.238,0.000,-2.074,0,0,fp
k1,0.970,"[-4.975, 6.915]",5.945,0.326,0.746,42,0.800,833636926.318,0.238,0.000,0.970,0,0,fp
k2,-5.129,"[-35.131, 24.872]",30.001,-0.341,0.734,42,0.800,833636926.318,0.238,0.000,-5.129,0,0,fp
k3,6.463,"[-23.955, 36.88]",30.418,0.424,0.673,42,0.800,833636926.318,0.238,0.000,6.463,0,0,fp
k4,2.198,"[-6.451, 10.846]",8.648,0.507,0.614,42,0.800,833636926.318,0.238,0.000,2.198,0,0,fp
k5,-2.590,"[-15.0, 9.82]",12.410,-0.417,0.678,42,0.800,833636926.318,0.238,0.000,-2.590,0,0,fp
vot,0.149,,,,,42,0.800,833636926.318,0.238,0.167,-0.017,0,0,fn
tt,-1.381,"[-1.973, -0.789]",0.592,-4.655,0.000,42,0.900,191596509.732,0.130,-1.000,-0.381,0,0,fn
c,-8.822,"[-12.622, -5.022]",3.800,-4.634,0.000,42,0.900,191596509.732,0.130,-6.000,-2.822,0,0,fn
s,-4.588,"[-6.654, -2.522]",2.066,-4.433,0.000,42,0.900,191596509.732,0.130,-3.000,-1.588,0,0,fn
k0,-0.111,"[-0.643, 0.421]",0.532,-0.416,0.679,42,0.900,191596509.732,0.130,0.000,-0.111,0,0,fp
k1,0.203,"[-0.508, 0.914]",0.711,0.570,0.571,42,0.900,191596509.732,0.130,0.000,0.203,0,0,fp
k2,0.050,"[-0.716, 0.817]",0.767,0.131,0.896,42,0.900,191596509.732,0.130,0.000,0.050,0,0,fp
k3,0.763,"[-0.251, 1.777]",1.014,1.502,0.138,42,0.900,191596509.732,0.130,0.000,0.763,0,0,fp
k4,0.315,"[-0.414, 1.043]",0.729,0.863,0.391,42,0.900,191596509.732,0.130,0.000,0.315,0,0,fp
k5,-0.099,"[-0.771, 0.574]",0.673,-0.293,0.770,42,0.900,191596509.732,0.130,0.000,-0.099,0,0,fp
vot,0.156,,,,,42,0.900,191596509.732,0.130,0.167,-0.010,0,0,fn
tt,-1.164,"[-1.581, -0.747]",0.417,-5.568,0.000,42,1.100,153368025.654,0.141,-1.000,-0.164,0,0,fn
c,-7.201,"[-9.791, -4.61]",2.591,-5.548,0.000,42,1.100,153368025.654,0.141,-6.000,-1.201,0,0,fn
s,-3.164,"[-4.235, -2.094]",1.071,-5.900,0.000,42,1.100,153368025.654,0.141,-3.000,-0.164,0,0,fn
k0,0.190,"[-0.193, 0.573]",0.383,0.990,0.326,42,1.100,153368025.654,0.141,0.000,0.190,0,0,fp
k1,0.608,"[-0.037, 1.254]",0.646,1.880,0.064,42,1.100,153368025.654,0.141,0.000,0.608,0,1,fp
k2,-0.289,"[-0.879, 0.301]",0.590,-0.978,0.332,42,1.100,153368025.654,0.141,0.000,-0.289,0,0,fp
k3,-0.317,"[-1.023, 0.389]",0.706,-0.895,0.374,42,1.100,153368025.654,0.141,0.000,-0.317,0,0,fp
k4,0.220,"[-0.475, 0.915]",0.695,0.631,0.530,42,1.100,153368025.654,0.141,0.000,0.220,0,0,fp
k5,-0.337,"[-0.881, 0.206]",0.544,-1.239,0.220,42,1.100,153368025.654,0.141,0.000,-0.337,0,0,fp
vot,0.162,,,,,42,1.100,153368025.654,0.141,0.167,-0.005,0,0,fn
tt,-1.058,"[-1.669, -0.447]",0.611,-3.459,0.001,42,1.200,396639728.594,0.251,-1.000,-0.058,0,0,fn
c,-5.239,"[-8.353, -2.125]",3.114,-3.358,0.001,42,1.200,396639728.594,0.251,-6.000,0.761,0,0,fn
s,-2.341,"[-3.589, -1.093]",1.248,-3.744,0.000,42,1.200,396639728.594,0.251,-3.000,0.659,0,0,fn
k0,0.040,"[-0.515, 0.595]",0.555,0.145,0.885,42,1.200,396639728.594,0.251,0.000,0.040,0,0,fp
k1,-0.076,"[-0.828, 0.675]",0.752,-0.203,0.840,42,1.200,396639728.594,0.251,0.000,-0.076,0,0,fp
k2,-0.038,"[-0.845, 0.77]",0.807,-0.093,0.926,42,1.200,396639728.594,0.251,0.000,-0.038,0,0,fp
k3,-0.529,"[-1.508, 0.45]",0.979,-1.079,0.284,42,1.200,396639728.594,0.251,0.000,-0.529,0,0,fp
k4,-0.041,"[-0.876, 0.793]",0.835,-0.099,0.921,42,1.200,396639728.594,0.251,0.000,-0.041,0,0,fp
k5,0.084,"[-0.589, 0.757]",0.673,0.248,0.805,42,1.200,396639728.594,0.251,0.000,0.084,0,0,fp
vot,0.202,,,,,42,1.200,396639728.594,0.251,0.167,0.035,0,0,fn
