stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,75.684,1.727,0.000,0,9,2777134148.160,248702347.024,76
refined,128.621,1.727,0.000,0,9,2777134148.160,151942782.340,76
