stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.424,"[-2.389, -0.459]",0.965,-2.460,0.016
norefined,c,-6.772,"[-11.076, -2.468]",4.304,-2.624,0.011
norefined,s,-3.372,"[-5.61, -1.133]",2.239,-2.512,0.014
norefined,k0,0.873,"[-0.679, 2.425]",1.552,0.938,0.352
norefined,k1,-0.805,"[-2.167, 0.556]",1.362,-0.987,0.327
norefined,k2,-0.602,"[-1.552, 0.348]",0.950,-1.057,0.294
norefined,k3,-0.646,"[-2.269, 0.977]",1.623,-0.664,0.509
norefined,k4,0.981,"[-0.649, 2.612]",1.631,1.004,0.319
norefined,k5,0.698,"[-0.226, 1.622]",0.924,1.259,0.212
refined,tt,-1.977,"[-4.003, 0.049]",2.026,-1.628,0.108
refined,c,-10.677,"[-21.573, 0.218]",10.895,-1.635,0.107
refined,s,-7.127,"[-14.575, 0.322]",7.449,-1.596,0.115
refined,k0,1.565,"[-1.368, 4.497]",2.932,0.890,0.377
refined,k1,0.188,"[-1.417, 1.792]",1.604,0.195,0.846
refined,k2,-1.586,"[-3.342, 0.17]",1.756,-1.506,0.137
refined,k3,-1.605,"[-4.879, 1.669]",3.274,-0.818,0.416
refined,k4,1.245,"[-1.633, 4.124]",2.879,0.722,0.473
refined,k5,-0.085,"[-1.409, 1.239]",1.324,-0.107,0.915
