stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,82.807,1.765,0.000,57,0,9,2575815944.456,155860685.603
refined,230.639,1.765,0.000,57,0,9,2575815944.456,58217392.296
