stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,22.474,2.347,0.000,19,0,9,1044108184.971,49187756.548
refined,63.996,2.347,0.000,19,0,9,1044108184.971,17818507.472
