stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,46.194,1.727,0.000,0,9,3262575962.038,452810368.602,76
refined,74.890,1.727,0.000,0,9,3262575962.038,294992830.631,76
