stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.776,"[-1.111, -0.44]",0.336,-3.853,0.000
norefined,c,-6.288,"[-8.767, -3.81]",2.479,-4.231,0.000
norefined,s,-3.028,"[-4.402, -1.655]",1.374,-3.678,0.000
norefined,k0,0.779,"[-0.148, 1.706]",0.927,1.402,0.165
norefined,k1,0.063,"[-0.486, 0.613]",0.550,0.192,0.848
norefined,k2,-0.426,"[-1.146, 0.293]",0.719,-0.988,0.326
norefined,k3,-1.402,"[-2.343, -0.461]",0.941,-2.486,0.015
norefined,k4,0.185,"[-0.513, 0.884]",0.699,0.443,0.659
norefined,k5,0.298,"[-0.301, 0.897]",0.599,0.830,0.410
refined,tt,-0.927,"[-1.208, -0.646]",0.281,-5.501,0.000
refined,c,-6.100,"[-7.882, -4.318]",1.782,-5.710,0.000
refined,s,-3.034,"[-4.081, -1.987]",1.047,-4.834,0.000
refined,k0,-0.194,"[-0.907, 0.519]",0.713,-0.454,0.651
refined,k1,0.082,"[-0.404, 0.568]",0.486,0.281,0.780
refined,k2,0.193,"[-0.268, 0.654]",0.461,0.697,0.488
refined,k3,-0.197,"[-0.849, 0.455]",0.652,-0.504,0.616
refined,k4,-0.203,"[-0.706, 0.299]",0.502,-0.676,0.501
refined,k5,-0.309,"[-0.766, 0.149]",0.458,-1.126,0.264
