stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.019,"[-2.296, 0.258]",1.277,-1.331,0.188
norefined,c,-7.192,"[-15.603, 1.22]",8.412,-1.426,0.159
norefined,s,-2.553,"[-5.487, 0.38]",2.934,-1.452,0.151
norefined,k0,-0.001,"[-1.5, 1.499]",1.500,-0.001,0.999
norefined,k1,-0.736,"[-2.421, 0.95]",1.685,-0.728,0.469
norefined,k2,-0.989,"[-2.486, 0.508]",1.497,-1.102,0.274
norefined,k3,-0.686,"[-1.88, 0.507]",1.194,-0.959,0.341
norefined,k4,-0.282,"[-1.793, 1.229]",1.511,-0.312,0.756
norefined,k5,0.173,"[-1.653, 2.0]",1.827,0.158,0.875
refined,tt,-1.558,"[-3.066, -0.049]",1.508,-1.722,0.090
refined,c,-9.767,"[-19.376, -0.159]",9.609,-1.695,0.095
refined,s,-4.366,"[-8.155, -0.576]",3.790,-1.921,0.059
refined,k0,-1.623,"[-4.012, 0.767]",2.390,-1.132,0.261
refined,k1,2.293,"[-0.35, 4.937]",2.644,1.447,0.153
refined,k2,-0.194,"[-1.418, 1.029]",1.224,-0.265,0.792
refined,k3,0.027,"[-1.159, 1.213]",1.186,0.038,0.970
refined,k4,0.433,"[-1.101, 1.968]",1.534,0.471,0.639
refined,k5,2.396,"[-0.538, 5.33]",2.934,1.362,0.178
