stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.794,1.727,0.000,0,9,5502627934.446,2688195423.661,76
refined,10.839,1.727,0.000,0,9,5502627934.446,2240535378.576,76
