stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.391,-7.365,-1.137,-0.355,-1.249,-0.778,-1.254,-0.346,0.082,2200464755.748,1584,0,0,-0.053
norefined,2,-0.096,-7.367,-1.178,-0.394,-1.258,-0.805,-1.282,-0.418,0.029,1455898698.055,1584,0,0,0.013
norefined,3,-0.580,-7.352,-1.269,-0.367,-1.188,-0.805,-1.263,-0.434,-0.007,1044198323.007,1584,0,0,0.079
norefined,4,-0.920,-7.298,-1.580,-0.302,-1.092,-0.872,-1.134,-0.423,-0.005,988268670.182,1584,0,0,0.126
norefined,5,-0.484,-7.316,-1.803,-0.292,-1.072,-0.916,-1.053,-0.398,0.010,933027587.242,1584,0,0,0.066
norefined,6,-0.929,-7.262,-1.964,-0.201,-0.994,-0.966,-0.979,-0.381,0.038,852722837.294,1584,0,0,0.128
norefined,7,-0.506,-7.275,-2.197,-0.177,-0.940,-0.978,-0.877,-0.335,0.055,831391263.311,1584,0,0,0.070
norefined,8,-0.967,-7.220,-2.315,-0.087,-0.868,-1.014,-0.814,-0.327,0.100,774856801.889,1584,0,0,0.134
norefined,9,-0.532,-7.241,-2.503,-0.044,-0.782,-0.979,-0.717,-0.260,0.123,775135660.345,1584,0,0,0.073
norefined,10,-1.019,-7.192,-2.553,-0.001,-0.736,-0.989,-0.686,-0.282,0.173,735791798.009,1584,0,0,0.142
refined,11,-1.019,-7.192,-2.553,-0.001,-0.736,-0.989,-0.686,-0.282,0.173,735791798.009,1584,0,0,0.142
refined,12,-1.558,-9.767,-4.366,-1.623,2.293,-0.194,0.027,0.433,2.396,668698565.486,1584,0,0,0.159
refined,13,0.965,6.005,2.246,1.625,-1.830,-0.169,0.206,-0.408,-2.507,14098164465.535,1584,0,0,0.161
refined,14,-6.284,-41.093,-15.521,-8.516,12.790,1.886,0.170,0.317,18.083,1234292531.840,1584,0,0,0.153
refined,15,-1.366,-7.984,-6.105,1.400,-1.458,-0.507,-2.164,0.264,1.226,733100000.606,1584,0,0,0.171
refined,16,-1.207,-6.415,-1.041,-3.441,4.439,0.440,1.775,0.834,1.931,4148350240.194,1584,0,0,0.188
refined,17,1.033,3.630,-0.466,3.041,-4.326,-0.887,-1.891,-1.076,-1.839,10305473968.779,1584,0,0,0.284
refined,18,-3.919,-13.170,-0.129,-10.122,15.339,2.400,6.219,3.089,5.683,10377715879.163,1584,0,0,0.298
refined,19,21.591,74.882,-7.268,60.821,-91.121,-13.834,-37.876,-16.062,-29.421,12500592862.873,1584,0,0,0.288
refined,20,152.933,477.854,-26.591,441.692,-677.768,-61.248,-266.902,-141.518,-187.555,12218816466.102,1584,0,0,0.320
