attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.955,"[-1.184, -0.727]",0.228,-6.969,0.000,48.309,ngd,30,140085979.121,0.121,-1.000,0.045,0,0,fn
c,-4.555,"[-5.548, -3.562]",0.993,-7.643,0.000,48.309,ngd,30,140085979.121,0.121,-6.000,1.445,0,0,fn
s,-2.042,"[-2.566, -1.517]",0.524,-6.486,0.000,48.309,ngd,30,140085979.121,0.121,-3.000,0.958,0,0,fn
vot,0.210,,,,,48.309,ngd,30,140085979.121,0.121,0.167,0.043,0,0,fn
tt,-0.722,"[-0.888, -0.557]",0.166,-7.263,0.000,45.697,lm,30,124520475.325,0.114,-1.000,0.278,0,0,fn
c,-4.854,"[-5.842, -3.867]",0.988,-8.188,0.000,45.697,lm,30,124520475.325,0.114,-6.000,1.146,0,0,fn
s,-2.139,"[-2.652, -1.627]",0.513,-6.950,0.000,45.697,lm,30,124520475.325,0.114,-3.000,0.861,0,0,fn
vot,0.149,,,,,45.697,lm,30,124520475.325,0.114,0.167,-0.018,0,0,fn
tt,-0.692,"[-0.849, -0.534]",0.158,-7.310,0.000,95.720,ngd+lm,30,124587964.036,0.114,-1.000,0.308,0,0,fn
c,-4.905,"[-5.896, -3.914]",0.991,-8.246,0.000,95.720,ngd+lm,30,124587964.036,0.114,-6.000,1.095,0,0,fn
s,-2.098,"[-2.598, -1.597]",0.501,-6.979,0.000,95.720,ngd+lm,30,124587964.036,0.114,-3.000,0.902,0,0,fn
vot,0.141,,,,,95.720,ngd+lm,30,124587964.036,0.114,0.167,-0.026,0,0,fn
