attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.721,"[-0.994, -0.448]",0.273,-4.408,0.000,86,0.150,214492972.709,0.153,-1.000,0.279,0,0,fn
c,-4.853,"[-6.56, -3.146]",1.707,-4.742,0.000,86,0.150,214492972.709,0.153,-6.000,1.147,0,0,fn
s,-2.257,"[-3.082, -1.431]",0.825,-4.560,0.000,86,0.150,214492972.709,0.153,-3.000,0.743,0,0,fn
k0,-0.242,"[-0.624, 0.14]",0.382,-1.056,0.295,86,0.150,214492972.709,0.153,0.000,-0.242,0,0,fp
k1,-0.554,"[-1.078, -0.031]",0.524,-1.766,0.082,86,0.150,214492972.709,0.153,0.000,-0.554,0,1,fp
k2,-0.366,"[-0.845, 0.113]",0.479,-1.275,0.207,86,0.150,214492972.709,0.153,0.000,-0.366,0,0,fp
k3,0.040,"[-0.302, 0.383]",0.342,0.196,0.846,86,0.150,214492972.709,0.153,0.000,0.040,0,0,fp
k4,0.060,"[-0.495, 0.615]",0.555,0.181,0.857,86,0.150,214492972.709,0.153,0.000,0.060,0,0,fp
k5,0.353,"[-0.083, 0.788]",0.435,1.351,0.181,86,0.150,214492972.709,0.153,0.000,0.353,0,0,fp
vot,0.149,,,,,86,0.150,214492972.709,0.153,0.167,-0.018,0,0,fn
tt,-0.808,"[-1.165, -0.45]",0.357,-3.769,0.000,86,0.200,307516364.770,0.179,-1.000,0.192,0,0,fn
c,-4.277,"[-6.055, -2.498]",1.778,-4.011,0.000,86,0.200,307516364.770,0.179,-6.000,1.723,0,0,fn
s,-2.178,"[-3.079, -1.277]",0.901,-4.033,0.000,86,0.200,307516364.770,0.179,-3.000,0.822,0,0,fn
k0,-0.123,"[-0.527, 0.281]",0.404,-0.509,0.612,86,0.200,307516364.770,0.179,0.000,-0.123,0,0,fp
k1,0.174,"[-0.378, 0.726]",0.552,0.526,0.601,86,0.200,307516364.770,0.179,0.000,0.174,0,0,fp
k2,0.003,"[-0.521, 0.527]",0.524,0.009,0.993,86,0.200,307516364.770,0.179,0.000,0.003,0,0,fp
k3,-0.244,"[-0.627, 0.14]",0.383,-1.060,0.293,86,0.200,307516364.770,0.179,0.000,-0.244,0,0,fp
k4,-0.662,"[-1.379, 0.055]",0.717,-1.541,0.128,86,0.200,307516364.770,0.179,0.000,-0.662,0,0,fp
k5,0.352,"[-0.161, 0.864]",0.513,1.145,0.256,86,0.200,307516364.770,0.179,0.000,0.352,0,0,fp
vot,0.189,,,,,86,0.200,307516364.770,0.179,0.167,0.022,0,0,fn
tt,-1.236,"[-2.104, -0.368]",0.868,-2.376,0.020,86,0.250,660277217.978,0.254,-1.000,-0.236,0,0,fn
c,-7.985,"[-13.521, -2.45]",5.535,-2.406,0.019,86,0.250,660277217.978,0.254,-6.000,-1.985,0,0,fn
s,-4.067,"[-6.998, -1.137]",2.930,-2.315,0.024,86,0.250,660277217.978,0.254,-3.000,-1.067,0,0,fn
k0,-0.666,"[-1.562, 0.231]",0.896,-1.239,0.220,86,0.250,660277217.978,0.254,0.000,-0.666,0,0,fp
k1,1.503,"[-0.153, 3.159]",1.656,1.514,0.135,86,0.250,660277217.978,0.254,0.000,1.503,0,0,fp
k2,0.053,"[-1.018, 1.124]",1.071,0.082,0.935,86,0.250,660277217.978,0.254,0.000,0.053,0,0,fp
k3,0.738,"[-0.159, 1.634]",0.896,1.372,0.174,86,0.250,660277217.978,0.254,0.000,0.738,0,0,fp
k4,-0.483,"[-1.814, 0.849]",1.332,-0.604,0.548,86,0.250,660277217.978,0.254,0.000,-0.483,0,0,fp
k5,-0.633,"[-1.656, 0.39]",1.023,-1.032,0.306,86,0.250,660277217.978,0.254,0.000,-0.633,0,0,fp
vot,0.155,,,,,86,0.250,660277217.978,0.254,0.167,-0.012,0,0,fn
