stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.106,-6.971,-3.093,1.857,-1.313,0.481,-1.157,-1.898,0.819,1860344155.384,0.159
norefined,2,-1.518,-6.936,-3.197,1.690,-1.228,0.342,-1.075,-1.823,0.779,1540535256.155,0.219
norefined,3,-1.745,-6.876,-3.427,1.438,-1.096,0.165,-0.939,-1.716,0.770,1356829799.622,0.254
norefined,4,-1.722,-6.844,-3.697,1.136,-0.934,-0.008,-0.850,-1.582,0.727,1201828325.471,0.252
norefined,5,-1.583,-6.835,-3.935,0.859,-0.740,-0.173,-0.746,-1.443,0.676,1077619025.085,0.232
norefined,6,-1.520,-6.832,-4.103,0.599,-0.483,-0.333,-0.569,-1.292,0.612,985370261.140,0.222
norefined,7,-1.528,-6.878,-4.110,0.334,-0.186,-0.438,-0.363,-1.154,0.480,903326244.302,0.222
norefined,8,-1.466,-6.959,-4.022,0.069,0.088,-0.480,-0.155,-1.059,0.300,822729125.603,0.211
norefined,9,-1.489,-7.018,-3.904,-0.196,0.344,-0.500,0.071,-0.967,0.111,756874921.528,0.212
norefined,10,-1.173,-7.076,-3.868,-0.384,0.563,-0.511,0.271,-0.953,-0.038,733943303.925,0.166
refined,11,-1.173,-7.076,-3.868,-0.384,0.563,-0.511,0.271,-0.953,-0.038,733943303.925,0.166
refined,12,-0.726,-5.421,-2.604,-0.772,1.209,0.056,0.759,0.122,-0.620,716514767.198,0.134
refined,13,-1.087,-7.168,-3.731,-0.652,1.409,0.084,0.600,-0.370,-0.442,662458593.651,0.152
refined,14,-1.212,-7.783,-3.990,-0.673,1.464,0.083,0.724,-0.500,-0.574,660483663.781,0.156
refined,15,-1.244,-8.042,-4.145,-0.635,1.553,0.079,0.700,-0.468,-0.628,660297408.011,0.155
refined,16,-1.236,-7.985,-4.067,-0.666,1.503,0.053,0.738,-0.483,-0.633,660277217.978,0.155
refined,17,-1.258,-8.126,-4.185,-0.624,1.562,0.074,0.704,-0.484,-0.651,660283488.802,0.155
refined,18,-1.237,-8.011,-4.072,-0.669,1.505,0.046,0.744,-0.471,-0.641,660297586.623,0.154
refined,19,-1.262,-8.142,-4.198,-0.616,1.567,0.077,0.701,-0.491,-0.656,660324260.128,0.155
refined,20,-1.234,-8.001,-4.059,-0.675,1.499,0.042,0.748,-0.465,-0.640,660347087.267,0.154
