stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.106,-6.971,-3.093,1.857,-1.313,0.481,-1.157,-1.898,0.819,889659538.132,0.159
norefined,2,-1.549,-6.928,-3.178,1.711,-1.238,0.384,-1.126,-1.821,0.784,635694404.638,0.224
norefined,3,-1.789,-6.836,-3.444,1.480,-1.114,0.231,-1.036,-1.706,0.791,534377713.911,0.262
norefined,4,-1.523,-6.831,-3.716,1.214,-0.997,0.113,-1.017,-1.627,0.776,452442632.323,0.223
norefined,5,-1.723,-6.751,-3.953,0.976,-0.792,-0.020,-0.922,-1.478,0.764,423015847.774,0.255
norefined,6,-1.251,-6.851,-3.971,0.876,-0.715,-0.041,-0.911,-1.502,0.750,430012583.283,0.183
norefined,7,-1.710,-6.817,-3.963,0.771,-0.603,-0.050,-0.908,-1.394,0.702,407193424.112,0.251
norefined,8,-1.233,-6.918,-3.949,0.728,-0.540,-0.061,-0.843,-1.433,0.717,409602136.715,0.178
norefined,9,-1.694,-6.890,-3.915,0.631,-0.429,-0.062,-0.836,-1.324,0.668,393677925.949,0.246
norefined,10,-1.215,-6.987,-3.894,0.598,-0.385,-0.070,-0.762,-1.372,0.687,393070620.882,0.174
refined,11,-1.215,-6.987,-3.894,0.598,-0.385,-0.070,-0.762,-1.372,0.687,393070620.882,0.174
refined,12,-0.655,-3.478,-1.585,-0.489,0.709,-0.206,-0.102,-0.602,0.225,379911843.296,0.188
refined,13,-0.819,-4.216,-2.130,-0.145,0.217,-0.026,-0.254,-0.710,0.368,308055785.176,0.194
refined,14,-0.808,-4.262,-2.172,-0.119,0.164,0.003,-0.243,-0.659,0.352,307524661.437,0.190
refined,15,-0.806,-4.264,-2.172,-0.123,0.173,0.004,-0.243,-0.660,0.351,307517119.344,0.189
refined,16,-0.807,-4.272,-2.176,-0.123,0.173,0.004,-0.244,-0.661,0.352,307516492.402,0.189
refined,17,-0.807,-4.274,-2.177,-0.123,0.174,0.003,-0.244,-0.662,0.352,307516389.557,0.189
refined,18,-0.807,-4.276,-2.178,-0.123,0.174,0.003,-0.244,-0.662,0.352,307516369.588,0.189
refined,19,-0.807,-4.276,-2.178,-0.123,0.174,0.003,-0.244,-0.662,0.352,307516365.580,0.189
refined,20,-0.808,-4.277,-2.178,-0.123,0.174,0.003,-0.244,-0.662,0.352,307516364.770,0.189
