stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.420,-6.812,-2.007,-1.555,0.722,-0.599,-0.563,1.911,0.144,2545979680.256,-0.062
norefined,2,-0.043,-6.831,-2.090,-1.614,0.661,-0.637,-0.596,1.812,0.049,1244655080.694,0.006
norefined,3,-0.530,-6.807,-2.161,-1.650,0.636,-0.626,-0.604,1.764,-0.002,648507544.559,0.078
norefined,4,-1.020,-6.762,-2.186,-1.656,0.618,-0.592,-0.581,1.706,-0.039,365434720.242,0.151
norefined,5,-0.723,-6.731,-2.508,-1.591,0.650,-0.506,-0.417,1.596,-0.114,438568399.721,0.107
norefined,6,-1.212,-6.678,-2.513,-1.577,0.638,-0.450,-0.383,1.541,-0.138,319397853.753,0.181
norefined,7,-0.775,-6.686,-2.727,-1.535,0.649,-0.416,-0.318,1.493,-0.197,368038105.466,0.116
norefined,8,-1.264,-6.634,-2.722,-1.517,0.636,-0.359,-0.283,1.443,-0.216,274866046.260,0.191
norefined,9,-0.816,-6.645,-2.918,-1.474,0.646,-0.328,-0.232,1.400,-0.273,312346703.198,0.123
norefined,10,-1.307,-6.595,-2.902,-1.453,0.631,-0.274,-0.200,1.355,-0.286,241009370.134,0.198
refined,11,-1.307,-6.595,-2.902,-1.453,0.631,-0.274,-0.200,1.355,-0.286,241009370.134,0.198
refined,12,-0.312,-2.033,-1.613,0.695,-0.491,-0.493,0.100,-1.185,0.205,296226092.415,0.153
refined,13,-0.586,-3.264,-1.791,0.268,-0.153,-0.401,0.065,-0.262,0.021,85635024.548,0.179
refined,14,-0.804,-4.462,-2.413,-0.007,-0.140,-0.263,0.043,-0.156,-0.056,73182435.009,0.180
refined,15,-0.882,-4.893,-2.618,-0.080,-0.093,-0.191,0.000,-0.122,-0.102,72309565.901,0.180
refined,16,-0.891,-4.955,-2.639,-0.093,-0.082,-0.173,-0.007,-0.116,-0.109,72289978.548,0.180
refined,17,-0.892,-4.964,-2.642,-0.095,-0.082,-0.170,-0.007,-0.115,-0.110,72289656.886,0.180
refined,18,-0.892,-4.965,-2.642,-0.095,-0.081,-0.170,-0.007,-0.115,-0.110,72289651.772,0.180
refined,19,-0.892,-4.965,-2.642,-0.095,-0.081,-0.170,-0.007,-0.115,-0.110,72289651.691,0.180
refined,20,-0.892,-4.965,-2.642,-0.095,-0.081,-0.170,-0.007,-0.115,-0.110,72289651.689,0.180
