stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.205,2.023,0.000,76,0,9,4336535559.074,381375575.465
refined,87.618,2.023,0.000,76,0,9,4336535559.074,339600642.839
