stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,10.706,2.023,0.000,76,0,9,2069416029.822,848759957.906
refined,10.706,2.023,0.000,76,0,9,2069416029.822,848759957.906
