stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.593,"[-3.403, 0.217]",1.810,-1.757,0.084
norefined,c,-7.958,"[-17.68, 1.763]",9.722,-1.634,0.107
norefined,s,-3.982,"[-8.629, 0.665]",4.647,-1.711,0.092
norefined,k0,0.046,"[-1.733, 1.825]",1.779,0.052,0.959
norefined,k1,-1.447,"[-5.199, 2.304]",3.752,-0.770,0.444
norefined,k2,-0.286,"[-1.78, 1.207]",1.493,-0.383,0.703
norefined,k3,0.998,"[-2.022, 4.018]",3.020,0.660,0.512
norefined,k4,-0.045,"[-2.141, 2.051]",2.096,-0.043,0.966
norefined,k5,-1.864,"[-6.244, 2.517]",4.381,-0.849,0.399
refined,tt,-1.236,"[-2.248, -0.224]",1.012,-2.438,0.017
refined,c,-5.571,"[-10.108, -1.035]",4.536,-2.452,0.017
refined,s,-3.076,"[-5.652, -0.501]",2.576,-2.384,0.020
refined,k0,0.100,"[-1.027, 1.228]",1.128,0.177,0.860
refined,k1,-0.614,"[-2.304, 1.076]",1.690,-0.725,0.471
refined,k2,-0.218,"[-1.244, 0.808]",1.026,-0.424,0.673
refined,k3,-1.231,"[-3.369, 0.908]",2.139,-1.148,0.255
refined,k4,0.411,"[-1.078, 1.901]",1.490,0.551,0.584
refined,k5,-0.947,"[-3.178, 1.284]",2.231,-0.847,0.400
