stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.261,"[-2.243, -0.278]",0.982,-2.562,0.013
norefined,c,-7.607,"[-13.507, -1.706]",5.900,-2.573,0.012
norefined,s,-2.424,"[-4.824, -0.024]",2.400,-2.016,0.048
norefined,k0,-1.839,"[-4.179, 0.5]",2.340,-1.569,0.121
norefined,k1,-0.161,"[-1.294, 0.972]",1.133,-0.283,0.778
norefined,k2,-0.401,"[-1.721, 0.918]",1.319,-0.607,0.546
norefined,k3,0.079,"[-1.219, 1.377]",1.298,0.122,0.904
norefined,k4,-1.970,"[-3.866, -0.074]",1.896,-2.074,0.042
norefined,k5,-0.763,"[-2.019, 0.493]",1.256,-1.213,0.229
refined,tt,-1.204,"[-1.569, -0.839]",0.365,-6.580,0.000
refined,c,-7.110,"[-9.182, -5.037]",2.072,-6.849,0.000
refined,s,-3.590,"[-4.619, -2.562]",1.029,-6.967,0.000
refined,k0,-0.009,"[-0.34, 0.323]",0.331,-0.052,0.959
refined,k1,0.116,"[-0.287, 0.519]",0.403,0.574,0.568
refined,k2,-0.125,"[-0.551, 0.301]",0.426,-0.586,0.560
refined,k3,0.021,"[-0.365, 0.407]",0.386,0.110,0.913
refined,k4,0.093,"[-0.335, 0.521]",0.428,0.434,0.665
refined,k5,-0.395,"[-0.862, 0.072]",0.467,-1.690,0.096
