stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.546,2.023,0.000,76,0,9,2714234439.483,320777128.874
refined,296.727,2.023,0.000,76,0,9,2714234439.483,66429488.394
