stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,73.018,1.765,0.000,57,0,9,2295759448.590,156270960.500
refined,227.330,1.765,0.000,57,0,9,2295759448.590,52625505.143
