stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,19.903,2.347,0.000,19,0,9,521412709.846,27569385.914
refined,57.079,2.347,0.000,19,0,9,521412709.846,9956093.285
