stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.208,1.727,0.000,0,9,3074493526.685,607872633.817,76
refined,40.709,1.727,0.000,0,9,3074493526.685,475316201.148,76
