stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.745,"[-1.282, -0.208]",0.537,-2.315,0.024
norefined,c,-5.760,"[-9.53, -1.989]",3.770,-2.548,0.013
norefined,s,-2.659,"[-4.459, -0.859]",1.800,-2.464,0.016
norefined,k0,0.014,"[-1.049, 1.077]",1.063,0.021,0.983
norefined,k1,-0.627,"[-1.934, 0.681]",1.308,-0.799,0.427
norefined,k2,-0.821,"[-1.833, 0.191]",1.012,-1.354,0.180
norefined,k3,0.849,"[-0.102, 1.8]",0.951,1.489,0.141
norefined,k4,-0.850,"[-2.045, 0.345]",1.195,-1.186,0.240
norefined,k5,-0.627,"[-1.483, 0.229]",0.856,-1.222,0.226
refined,tt,-0.907,"[-1.327, -0.486]",0.420,-3.599,0.001
refined,c,-5.125,"[-7.69, -2.56]",2.565,-3.332,0.001
refined,s,-2.664,"[-3.945, -1.383]",1.281,-3.468,0.001
refined,k0,0.147,"[-0.619, 0.912]",0.765,0.319,0.750
refined,k1,-0.030,"[-0.802, 0.742]",0.772,-0.065,0.948
refined,k2,0.025,"[-0.631, 0.68]",0.655,0.063,0.950
refined,k3,0.110,"[-0.503, 0.723]",0.613,0.298,0.766
refined,k4,0.373,"[-0.28, 1.026]",0.653,0.954,0.344
refined,k5,-0.352,"[-0.964, 0.261]",0.612,-0.958,0.341
