stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.791,"[-1.348, -0.235]",0.556,-2.373,0.021
norefined,c,-5.891,"[-9.712, -2.071]",3.821,-2.572,0.012
norefined,s,-2.543,"[-4.191, -0.896]",1.648,-2.574,0.012
norefined,k0,-0.393,"[-1.625, 0.84]",1.232,-0.531,0.597
norefined,k1,-0.309,"[-1.588, 0.97]",1.279,-0.403,0.688
norefined,k2,-0.577,"[-1.582, 0.428]",1.005,-0.958,0.341
norefined,k3,0.602,"[-0.331, 1.536]",0.934,1.076,0.286
norefined,k4,-1.245,"[-2.503, 0.013]",1.258,-1.650,0.104
norefined,k5,-0.466,"[-1.344, 0.412]",0.878,-0.885,0.379
refined,tt,-1.253,"[-2.04, -0.466]",0.787,-2.656,0.010
refined,c,-7.637,"[-12.661, -2.614]",5.023,-2.536,0.014
refined,s,-3.867,"[-6.393, -1.341]",2.526,-2.553,0.013
refined,k0,-0.278,"[-1.359, 0.804]",1.081,-0.428,0.670
refined,k1,1.487,"[-0.004, 2.978]",1.491,1.663,0.101
refined,k2,0.443,"[-0.532, 1.419]",0.976,0.758,0.451
refined,k3,0.040,"[-0.771, 0.85]",0.810,0.082,0.935
refined,k4,0.426,"[-0.451, 1.302]",0.877,0.810,0.421
refined,k5,-0.612,"[-1.677, 0.454]",1.065,-0.957,0.342
