stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.684,-4.322,-3.416,-1.600,1.020,-0.821,1.101,0.169,0.075,267587183.540,1584,0,0,0.158
norefined,2,-1.101,-4.410,-3.233,-1.667,0.978,-0.736,1.009,0.097,-0.018,108227828.969,1584,0,0,0.250
norefined,3,-1.449,-4.524,-3.047,-1.672,0.962,-0.641,0.837,-0.073,-0.133,89014755.556,1584,0,0,0.320
norefined,4,-1.009,-4.578,-3.186,-1.640,1.011,-0.646,0.733,-0.192,-0.205,80940771.480,1584,0,0,0.220
norefined,5,-1.410,-4.649,-3.023,-1.588,0.996,-0.560,0.577,-0.334,-0.261,71495464.550,1584,0,0,0.303
norefined,6,-0.961,-4.688,-3.172,-1.534,1.040,-0.579,0.480,-0.426,-0.301,67647108.377,1584,0,0,0.205
norefined,7,-1.388,-4.730,-3.023,-1.446,1.019,-0.497,0.345,-0.525,-0.308,60679464.918,1584,0,0,0.293
norefined,8,-0.933,-4.763,-3.170,-1.383,1.054,-0.519,0.255,-0.601,-0.328,59025500.915,1584,0,0,0.196
norefined,9,-1.373,-4.794,-3.018,-1.291,1.024,-0.438,0.141,-0.662,-0.309,53110208.928,1584,0,0,0.286
norefined,10,-0.911,-4.822,-3.163,-1.228,1.049,-0.460,0.061,-0.728,-0.313,52865472.850,1584,0,0,0.189
refined,11,-0.911,-4.822,-3.163,-1.228,1.049,-0.460,0.061,-0.728,-0.313,52865472.850,1584,0,0,0.189
refined,12,-0.818,-5.160,-2.326,0.529,0.031,0.726,-1.264,0.238,1.272,77514339.758,1584,0,0,0.159
refined,13,-0.354,-1.992,-0.954,0.175,-0.419,-0.190,-0.431,-0.209,-0.721,17565930.203,1584,0,0,0.177
refined,14,-0.628,-3.323,-1.820,0.525,-0.597,-0.040,-0.533,-0.279,-0.569,12222476.454,1584,0,0,0.189
refined,15,-0.813,-4.242,-2.409,0.764,-0.747,0.006,-0.600,-0.198,-0.545,11772513.412,1584,0,0,0.192
refined,16,-0.650,-3.583,-1.917,0.287,-0.310,0.007,-0.576,-0.045,-0.301,12178446.201,1584,0,0,0.181
refined,17,-0.947,-5.057,-2.829,0.727,-0.548,0.032,-0.717,-0.120,-0.275,11828564.997,1584,0,0,0.187
refined,18,-0.544,-3.247,-1.628,-0.110,0.110,0.052,-0.582,0.111,-0.039,15813972.442,1584,0,0,0.167
refined,19,-0.911,-5.065,-2.691,0.385,-0.078,-0.019,-0.814,-0.066,0.066,11872401.997,1584,0,0,0.180
refined,20,-0.857,-4.869,-2.630,0.434,-0.195,0.150,-0.688,0.164,-0.051,11550508.332,1584,0,0,0.176
