stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.758,2.347,0.002,0,9,512717977.045,64230756.381,19
refined,35.176,2.347,0.000,0,9,512717977.045,15699245.890,19
