stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,74.720,1.765,0.000,0,9,2448064590.098,163096170.063,57
refined,269.165,1.765,0.000,0,9,2448064590.098,47564331.683,57
