stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.872,"[-2.515, 0.772]",1.644,-0.961,0.359
norefined,c,-6.564,"[-16.396, 3.268]",9.832,-1.210,0.254
norefined,s,-3.178,"[-8.424, 2.068]",5.246,-1.098,0.298
norefined,k0,-1.063,"[-5.15, 3.024]",4.087,-0.471,0.648
norefined,k1,-0.864,"[-4.73, 3.002]",3.866,-0.405,0.694
norefined,k2,0.781,"[-2.174, 3.735]",2.954,0.479,0.642
norefined,k3,1.158,"[-1.592, 3.909]",2.750,0.763,0.463
norefined,k4,-1.308,"[-6.389, 3.773]",5.081,-0.466,0.651
norefined,k5,-1.276,"[-5.853, 3.301]",4.577,-0.505,0.624
refined,tt,-0.801,"[-1.501, -0.102]",0.699,-2.076,0.065
refined,c,-5.352,"[-9.965, -0.738]",4.614,-2.102,0.062
refined,s,-2.735,"[-5.328, -0.143]",2.592,-1.912,0.085
refined,k0,1.472,"[-0.991, 3.935]",2.463,1.083,0.304
refined,k1,-1.443,"[-4.003, 1.116]",2.560,-1.022,0.331
refined,k2,0.590,"[-0.677, 1.856]",1.266,0.844,0.418
refined,k3,-0.392,"[-1.141, 0.356]",0.749,-0.950,0.365
refined,k4,1.655,"[-1.531, 4.842]",3.186,0.942,0.369
refined,k5,0.243,"[-0.564, 1.049]",0.807,0.546,0.597
