stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,36.740,1.857,0.000,38,0,9,1366382497.290,110173091.182
refined,90.789,1.857,0.000,38,0,9,1366382497.290,46832373.333
