stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.331,-6.096,-3.487,-1.305,1.321,1.876,0.121,0.773,-1.038,612654084.184,-0.054
norefined,2,-0.136,-6.161,-3.446,-1.359,1.238,1.800,0.050,0.756,-1.109,288278900.974,0.022
norefined,3,-0.620,-6.189,-3.428,-1.361,1.176,1.719,0.000,0.742,-1.147,127516639.233,0.100
norefined,4,-1.106,-6.194,-3.337,-1.357,1.128,1.674,-0.024,0.760,-1.140,86084531.348,0.179
norefined,5,-0.646,-6.255,-3.450,-1.270,1.039,1.614,-0.001,0.708,-1.138,117256210.824,0.103
norefined,6,-1.133,-6.255,-3.353,-1.265,1.001,1.573,-0.025,0.729,-1.132,80193779.328,0.181
norefined,7,-0.671,-6.307,-3.471,-1.177,0.921,1.523,-0.001,0.676,-1.124,109139223.389,0.106
norefined,8,-1.157,-6.304,-3.370,-1.170,0.890,1.485,-0.025,0.700,-1.118,75220690.224,0.184
norefined,9,-0.694,-6.351,-3.491,-1.081,0.816,1.441,-0.000,0.646,-1.106,102275255.071,0.109
norefined,10,-1.179,-6.347,-3.385,-1.073,0.790,1.404,-0.025,0.671,-1.101,70842416.057,0.186
refined,11,-1.179,-6.347,-3.385,-1.073,0.790,1.404,-0.025,0.671,-1.101,70842416.057,0.186
refined,12,-0.870,-5.210,-2.451,0.526,-0.662,-0.592,-0.148,-0.137,0.682,39492841.046,0.167
refined,13,0.863,5.024,2.292,0.339,0.677,1.798,-0.294,0.260,-1.662,4705687207.330,0.172
refined,14,3.025,13.081,4.551,7.247,11.784,4.916,-1.999,16.900,-3.776,3738870997.688,0.231
refined,15,-13.344,-54.523,-27.243,-21.085,-53.277,-26.726,0.942,-47.208,32.618,193715186.487,0.245
refined,16,130.055,508.019,275.633,129.668,523.744,311.331,-77.775,458.261,-445.445,4446553374.414,0.256
refined,17,-310.460,4887.294,-3467.475,393.301,-2056.889,1017.654,635.668,-647.486,-1534.248,1813349962.336,-0.064
refined,18,-3708.451,2699.683,-6122.483,789.683,-2601.337,659.641,761.107,-2776.157,-284.062,783485099.974,-1.374
refined,19,-3708.451,2699.683,-6122.483,789.683,-2601.337,659.641,761.107,-2776.157,-284.062,783485099.974,-1.374
refined,20,-3708.451,2699.683,-6122.483,789.683,-2601.337,659.641,761.107,-2776.157,-284.062,783485099.974,-1.374
