stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.174,1.765,0.000,57,0,9,1925301240.874,220788648.354
refined,133.987,1.765,0.000,57,0,9,1925301240.874,73702627.795
