attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.384,"[-2.199, -0.569]",0.815,-2.833,0.006,11.348,ngd,79,256696378.298,0.161,-1.000,-0.384,0,0,fn
c,-8.709,"[-13.81, -3.609]",5.101,-2.848,0.006,11.348,ngd,79,256696378.298,0.161,-6.000,-2.709,0,0,fn
s,-4.249,"[-7.362, -1.137]",3.112,-2.277,0.026,11.348,ngd,79,256696378.298,0.161,-3.000,-1.249,0,0,fn
k0,0.522,"[-0.731, 1.775]",1.253,0.695,0.490,11.348,ngd,79,256696378.298,0.161,0.000,0.522,0,0,fp
k1,0.021,"[-1.048, 1.089]",1.068,0.032,0.974,11.348,ngd,79,256696378.298,0.161,0.000,0.021,0,0,fp
k2,-0.518,"[-1.288, 0.253]",0.771,-1.120,0.267,11.348,ngd,79,256696378.298,0.161,0.000,-0.518,0,0,fp
k3,0.423,"[-0.876, 1.722]",1.299,0.543,0.589,11.348,ngd,79,256696378.298,0.161,0.000,0.423,0,0,fp
k4,0.367,"[-0.279, 1.014]",0.646,0.948,0.346,11.348,ngd,79,256696378.298,0.161,0.000,0.367,0,0,fp
k5,-0.331,"[-1.32, 0.659]",0.989,-0.557,0.579,11.348,ngd,79,256696378.298,0.161,0.000,-0.331,0,0,fp
vot,0.159,,,,,11.348,ngd,79,256696378.298,0.161,0.167,-0.008,0,0,fn
tt,-0.989,"[-1.389, -0.589]",0.400,-4.122,0.000,11.660,lm,79,198054926.984,0.141,-1.000,0.011,0,0,fn
c,-5.538,"[-7.795, -3.281]",2.257,-4.092,0.000,11.660,lm,79,198054926.984,0.141,-6.000,0.462,0,0,fn
s,-2.140,"[-3.11, -1.17]",0.970,-3.681,0.000,11.660,lm,79,198054926.984,0.141,-3.000,0.860,0,0,fn
k0,0.920,"[-0.148, 1.989]",1.069,1.436,0.156,11.660,lm,79,198054926.984,0.141,0.000,0.920,0,0,fp
k1,-0.616,"[-1.273, 0.042]",0.658,-1.562,0.123,11.660,lm,79,198054926.984,0.141,0.000,-0.616,0,0,fp
k2,0.140,"[-0.306, 0.585]",0.446,0.523,0.603,11.660,lm,79,198054926.984,0.141,0.000,0.140,0,0,fp
k3,0.353,"[-0.387, 1.092]",0.739,0.796,0.429,11.660,lm,79,198054926.984,0.141,0.000,0.353,0,0,fp
k4,0.174,"[-0.21, 0.558]",0.384,0.756,0.452,11.660,lm,79,198054926.984,0.141,0.000,0.174,0,0,fp
k5,-0.305,"[-0.931, 0.32]",0.626,-0.814,0.419,11.660,lm,79,198054926.984,0.141,0.000,-0.305,0,0,fp
vot,0.179,,,,,11.660,lm,79,198054926.984,0.141,0.167,0.012,0,0,fn
tt,-1.285,"[-1.871, -0.698]",0.587,-3.653,0.001,23.165,ngd+lm,79,194986604.398,0.140,-1.000,-0.285,0,0,fn
c,-7.438,"[-10.895, -3.981]",3.457,-3.589,0.001,23.165,ngd+lm,79,194986604.398,0.140,-6.000,-1.438,0,0,fn
s,-3.250,"[-5.133, -1.367]",1.883,-2.879,0.005,23.165,ngd+lm,79,194986604.398,0.140,-3.000,-0.250,0,0,fn
k0,0.641,"[-0.737, 2.02]",1.379,0.776,0.441,23.165,ngd+lm,79,194986604.398,0.140,0.000,0.641,0,0,fp
k1,-0.806,"[-1.699, 0.087]",0.893,-1.505,0.137,23.165,ngd+lm,79,194986604.398,0.140,0.000,-0.806,0,0,fp
k2,0.334,"[-0.268, 0.937]",0.602,0.926,0.358,23.165,ngd+lm,79,194986604.398,0.140,0.000,0.334,0,0,fp
k3,-0.055,"[-1.228, 1.117]",1.172,-0.079,0.937,23.165,ngd+lm,79,194986604.398,0.140,0.000,-0.055,0,0,fp
k4,-0.134,"[-0.712, 0.444]",0.578,-0.387,0.700,23.165,ngd+lm,79,194986604.398,0.140,0.000,-0.134,0,0,fp
k5,-0.210,"[-1.039, 0.619]",0.829,-0.422,0.674,23.165,ngd+lm,79,194986604.398,0.140,0.000,-0.210,0,0,fp
vot,0.173,,,,,23.165,ngd+lm,79,194986604.398,0.140,0.167,0.006,0,0,fn
