attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.983,"[-1.363, -0.604]",0.380,-4.315,0.000,5.564,ngd,78,204040837.945,0.147,-1.000,0.017,0,0,fn
c,-5.161,"[-7.184, -3.139]",2.022,-4.252,0.000,5.564,ngd,78,204040837.945,0.147,-6.000,0.839,0,0,fn
s,-3.086,"[-4.16, -2.013]",1.074,-4.789,0.000,5.564,ngd,78,204040837.945,0.147,-3.000,-0.086,0,0,fn
vot,0.190,,,,,5.564,ngd,78,204040837.945,0.147,0.167,0.024,0,0,fn
tt,-0.738,"[-1.003, -0.473]",0.265,-4.633,0.000,5.929,lm,78,167833708.554,0.133,-1.000,0.262,0,0,fn
c,-4.646,"[-6.184, -3.108]",1.538,-5.032,0.000,5.929,lm,78,167833708.554,0.133,-6.000,1.354,0,0,fn
s,-2.588,"[-3.398, -1.778]",0.810,-5.325,0.000,5.929,lm,78,167833708.554,0.133,-3.000,0.412,0,0,fn
vot,0.159,,,,,5.929,lm,78,167833708.554,0.133,0.167,-0.008,0,0,fn
tt,-0.738,"[-1.003, -0.473]",0.265,-4.633,0.000,11.505,ngd+lm,78,167833708.554,0.133,-1.000,0.262,0,0,fn
c,-4.646,"[-6.184, -3.108]",1.538,-5.032,0.000,11.505,ngd+lm,78,167833708.554,0.133,-6.000,1.354,0,0,fn
s,-2.588,"[-3.398, -1.778]",0.810,-5.325,0.000,11.505,ngd+lm,78,167833708.554,0.133,-3.000,0.412,0,0,fn
vot,0.159,,,,,11.505,ngd+lm,78,167833708.554,0.133,0.167,-0.008,0,0,fn
