stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.643,-7.765,-2.921,1.674,0.752,0.883,-1.274,0.368,-1.305,1205138958.113,0.340
norefined,2,-2.186,-7.875,-3.029,1.645,0.650,0.822,-1.291,0.328,-1.338,984654071.360,0.278
norefined,3,-1.744,-7.937,-3.162,1.602,0.508,0.767,-1.328,0.252,-1.363,697338276.219,0.220
norefined,4,-1.309,-7.993,-3.311,1.526,0.345,0.746,-1.316,0.258,-1.309,504310464.893,0.164
norefined,5,-1.320,-7.963,-3.524,1.297,0.182,0.815,-1.213,0.473,-1.059,419806881.038,0.166
norefined,6,-1.315,-7.965,-3.593,1.052,0.079,0.840,-1.105,0.722,-0.742,370749343.304,0.165
norefined,7,-1.076,-8.030,-3.509,0.806,0.018,0.747,-1.069,0.879,-0.454,352174804.720,0.134
norefined,8,-1.519,-7.962,-3.483,0.685,0.068,0.709,-1.010,0.978,-0.325,415066263.755,0.191
norefined,9,-1.060,-8.026,-3.545,0.649,-0.027,0.648,-1.072,0.879,-0.384,345867063.904,0.132
norefined,10,-1.507,-7.961,-3.502,0.572,0.060,0.636,-0.990,0.985,-0.273,404095055.013,0.189
refined,11,-1.060,-8.026,-3.545,0.649,-0.027,0.648,-1.072,0.879,-0.384,345867063.904,0.132
refined,12,-0.393,-2.208,-1.252,-0.016,-0.047,-0.555,-0.428,0.561,0.065,368742589.887,0.178
refined,13,-0.565,-3.661,-1.762,-0.004,-0.133,-0.216,-0.359,0.592,-0.180,284865709.775,0.154
refined,14,-0.681,-4.613,-2.137,0.023,-0.051,-0.066,-0.395,0.599,-0.169,279895326.652,0.148
refined,15,-0.661,-4.492,-2.099,0.042,-0.055,-0.080,-0.427,0.624,-0.150,279790516.467,0.147
refined,16,-0.668,-4.545,-2.119,0.040,-0.050,-0.074,-0.428,0.623,-0.151,279782638.013,0.147
refined,17,-0.666,-4.531,-2.114,0.040,-0.051,-0.076,-0.429,0.624,-0.151,279781975.691,0.147
refined,18,-0.666,-4.536,-2.116,0.040,-0.051,-0.075,-0.428,0.624,-0.151,279781913.885,0.147
refined,19,-0.666,-4.534,-2.116,0.040,-0.051,-0.075,-0.429,0.624,-0.151,279781908.210,0.147
refined,20,-0.666,-4.535,-2.116,0.040,-0.051,-0.075,-0.429,0.624,-0.151,279781907.684,0.147
