stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.114,-6.489,-3.545,0.459,-0.875,-1.745,-1.042,-0.061,-0.112,1932537259.526,1584,0,0,0.326
norefined,2,-1.632,-6.573,-3.635,0.459,-0.915,-1.739,-1.020,-0.039,-0.097,1223595619.466,1584,0,0,0.248
norefined,3,-1.151,-6.658,-3.709,0.459,-0.931,-1.694,-0.983,-0.024,-0.064,970334972.763,1584,0,0,0.173
norefined,4,-1.316,-6.792,-3.546,0.577,-0.865,-1.520,-0.641,-0.020,0.050,908472382.738,1584,0,0,0.194
norefined,5,-0.916,-6.925,-3.518,0.627,-0.852,-1.347,-0.463,0.010,0.126,930865407.218,1584,0,0,0.132
norefined,6,-1.389,-6.904,-3.437,0.669,-0.794,-1.299,-0.374,0.043,0.179,886996972.235,1584,0,0,0.201
norefined,7,-0.908,-6.987,-3.487,0.674,-0.800,-1.222,-0.339,0.074,0.216,915761398.700,1584,0,0,0.130
norefined,8,-1.384,-6.958,-3.408,0.711,-0.745,-1.174,-0.259,0.106,0.264,867580512.354,1584,0,0,0.199
norefined,9,-0.900,-7.034,-3.463,0.715,-0.753,-1.103,-0.235,0.137,0.292,903587412.062,1584,0,0,0.128
norefined,10,-1.379,-7.000,-3.387,0.747,-0.701,-1.056,-0.162,0.165,0.336,852949813.864,1584,0,0,0.197
refined,11,-1.379,-7.000,-3.387,0.747,-0.701,-1.056,-0.162,0.165,0.336,852949813.864,1584,0,0,0.197
refined,12,0.036,-1.188,-0.458,0.499,-0.292,0.807,0.782,1.328,0.054,7010542835.185,1584,0,0,-0.030
refined,13,-0.396,-0.888,-0.397,-0.202,0.626,-0.540,-0.678,-1.395,-0.341,2836194069.676,1584,0,0,0.445
refined,14,-0.155,-2.052,-1.496,0.311,-0.039,0.605,0.331,1.640,-0.239,2930943434.193,1584,0,0,0.075
refined,15,-0.231,-1.762,-0.813,0.300,-0.120,0.067,-0.070,0.180,-0.117,915295198.396,1584,0,0,0.131
refined,16,-0.408,-2.759,-1.402,0.744,-0.047,0.036,-0.111,0.263,-0.038,791787050.731,1584,0,0,0.148
refined,17,-0.584,-3.652,-1.903,1.113,-0.186,-0.025,-0.114,0.226,0.160,774647614.085,1584,0,0,0.160
refined,18,-0.645,-3.933,-2.042,1.137,-0.303,-0.053,-0.068,0.249,0.235,772828138.850,1584,0,0,0.164
refined,19,-0.663,-4.028,-2.079,1.120,-0.339,-0.063,-0.053,0.274,0.231,772527042.855,1584,0,0,0.165
refined,20,-0.675,-4.089,-2.107,1.124,-0.358,-0.066,-0.048,0.283,0.234,772471957.113,1584,0,0,0.165
