stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.282,"[-3.181, 0.616]",1.898,-1.127,0.264
norefined,c,-7.087,"[-16.783, 2.609]",9.696,-1.219,0.227
norefined,s,-3.536,"[-8.338, 1.266]",4.802,-1.228,0.224
norefined,k0,0.945,"[-2.412, 4.303]",3.358,0.470,0.640
norefined,k1,-0.444,"[-3.596, 2.707]",3.152,-0.235,0.815
norefined,k2,-1.184,"[-3.46, 1.092]",2.276,-0.868,0.389
norefined,k3,-0.232,"[-2.199, 1.736]",1.968,-0.196,0.845
norefined,k4,-0.089,"[-2.754, 2.576]",2.665,-0.056,0.956
norefined,k5,0.510,"[-1.648, 2.668]",2.158,0.394,0.695
refined,tt,-1.154,"[-3.004, 0.696]",1.850,-1.041,0.302
refined,c,-7.973,"[-19.549, 3.603]",11.576,-1.149,0.255
refined,s,-3.648,"[-8.923, 1.627]",5.275,-1.154,0.253
refined,k0,1.820,"[-1.967, 5.606]",3.786,0.802,0.426
refined,k1,0.068,"[-2.801, 2.936]",2.868,0.039,0.969
refined,k2,-0.476,"[-2.641, 1.689]",2.165,-0.367,0.715
refined,k3,-0.651,"[-2.797, 1.495]",2.146,-0.506,0.615
refined,k4,-0.774,"[-3.106, 1.559]",2.332,-0.553,0.582
refined,k5,0.906,"[-1.554, 3.366]",2.460,0.614,0.541
