stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.411,"[-2.607, -0.216]",1.195,-1.969,0.053
norefined,c,-6.871,"[-12.24, -1.501]",5.370,-2.134,0.036
norefined,s,-3.720,"[-6.775, -0.665]",3.055,-2.031,0.046
norefined,k0,0.364,"[-1.583, 2.311]",1.947,0.312,0.756
norefined,k1,-0.437,"[-2.388, 1.515]",1.952,-0.373,0.710
norefined,k2,-1.082,"[-2.414, 0.251]",1.332,-1.354,0.180
norefined,k3,-0.074,"[-1.282, 1.135]",1.209,-0.102,0.919
norefined,k4,0.129,"[-1.609, 1.867]",1.738,0.124,0.902
norefined,k5,0.847,"[-0.52, 2.214]",1.367,1.033,0.305
refined,tt,-11.957,"[-74.7, 50.786]",62.743,-0.318,0.752
refined,c,-55.673,"[-354.147, 242.801]",298.474,-0.311,0.757
refined,s,-41.295,"[-262.0, 179.41]",220.705,-0.312,0.756
refined,k0,-14.045,"[-101.891, 73.802]",87.847,-0.267,0.791
refined,k1,-8.858,"[-46.588, 28.871]",37.730,-0.392,0.697
refined,k2,-5.112,"[-28.365, 18.141]",23.253,-0.367,0.715
refined,k3,5.569,"[-29.577, 40.715]",35.146,0.264,0.792
refined,k4,26.262,"[-112.279, 164.802]",138.540,0.316,0.753
refined,k5,6.524,"[-18.615, 31.663]",25.139,0.433,0.667
