stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.664,"[-1.308, -0.019]",0.645,-2.055,0.044
norefined,c,-7.302,"[-14.302, -0.303]",7.000,-2.082,0.041
norefined,s,-2.384,"[-4.713, -0.054]",2.330,-2.042,0.045
norefined,k0,1.305,"[-0.931, 3.541]",2.236,1.165,0.248
norefined,k1,1.168,"[-1.137, 3.474]",2.305,1.012,0.315
norefined,k2,0.700,"[-1.094, 2.494]",1.794,0.779,0.439
norefined,k3,-0.683,"[-2.451, 1.085]",1.768,-0.771,0.443
norefined,k4,0.082,"[-0.819, 0.983]",0.901,0.182,0.856
norefined,k5,-0.774,"[-2.317, 0.77]",1.544,-1.000,0.321
refined,tt,-1.073,"[-1.635, -0.511]",0.562,-3.812,0.000
refined,c,-6.639,"[-10.121, -3.158]",3.481,-3.807,0.000
refined,s,-3.303,"[-5.042, -1.564]",1.739,-3.791,0.000
refined,k0,0.277,"[-0.634, 1.188]",0.911,0.607,0.546
refined,k1,0.847,"[-0.373, 2.068]",1.220,1.386,0.170
refined,k2,-0.062,"[-1.057, 0.932]",0.995,-0.125,0.901
refined,k3,-0.244,"[-1.15, 0.662]",0.906,-0.538,0.593
refined,k4,0.538,"[-0.178, 1.254]",0.716,1.500,0.138
refined,k5,0.425,"[-0.617, 1.468]",1.043,0.814,0.418
